"ID","Name","cpumfs/im_Utilization"
1089,Cisco-3945_10.251.3.4,9.0
1089,Cisco-3945_10.251.3.4,11.0
1089,Cisco-3945_10.251.3.4,21.0
1089,Cisco-3945_10.251.3.4,22.0
1089,Cisco-3945_10.251.3.4,10.0
1089,Cisco-3945_10.251.3.4,11.0
1089,Cisco-3945_10.251.3.4,4.0
1089,Cisco-3945_10.251.3.4,12.0
1089,Cisco-3945_10.251.3.4,6.0
1089,Cisco-3945_10.251.3.4,2.0
1089,Cisco-3945_10.251.3.4,4.0
1089,Cisco-3945_10.251.3.4,1.0
1089,Cisco-3945_10.251.3.4,17.0
1089,Cisco-3945_10.251.3.4,5.0
1089,Cisco-3945_10.251.3.4,11.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,7.0
1089,Cisco-3945_10.251.3.4,6.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,9.0
1089,Cisco-3945_10.251.3.4,5.0
1089,Cisco-3945_10.251.3.4,12.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,1.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,1.0
1089,Cisco-3945_10.251.3.4,3.0
1089,Cisco-3945_10.251.3.4,15.0
1089,Cisco-3945_10.251.3.4,11.0
1089,Cisco-3945_10.251.3.4,17.0
1089,Cisco-3945_10.251.3.4,33.0
1089,Cisco-3945_10.251.3.4,36.0
1089,Cisco-3945_10.251.3.4,35.0
1089,Cisco-3945_10.251.3.4,32.0
1089,Cisco-3945_10.251.3.4,16.0
1089,Cisco-3945_10.251.3.4,9.0
1089,Cisco-3945_10.251.3.4,10.0
1089,Cisco-3945_10.251.3.4,26.0
1089,Cisco-3945_10.251.3.4,17.0
1089,Cisco-3945_10.251.3.4,22.0
1089,Cisco-3945_10.251.3.4,29.0
1089,Cisco-3945_10.251.3.4,32.0
1089,Cisco-3945_10.251.3.4,28.0
1089,Cisco-3945_10.251.3.4,20.0
1089,Cisco-3945_10.251.3.4,25.0
1089,Cisco-3945_10.251.3.4,34.0
1089,Cisco-3945_10.251.3.4,23.0
1089,Cisco-3945_10.251.3.4,21.0
1089,Cisco-3945_10.251.3.4,27.0
1089,Cisco-3945_10.251.3.4,39.0
1089,Cisco-3945_10.251.3.4,40.0
1089,Cisco-3945_10.251.3.4,54.0
1089,Cisco-3945_10.251.3.4,49.0
1089,Cisco-3945_10.251.3.4,29.0
1089,Cisco-3945_10.251.3.4,43.0
1089,Cisco-3945_10.251.3.4,34.0
1089,Cisco-3945_10.251.3.4,30.0
1089,Cisco-3945_10.251.3.4,33.0
1089,Cisco-3945_10.251.3.4,30.0
1089,Cisco-3945_10.251.3.4,37.0
1089,Cisco-3945_10.251.3.4,30.0
1089,Cisco-3945_10.251.3.4,34.0
1089,Cisco-3945_10.251.3.4,44.0
1089,Cisco-3945_10.251.3.4,41.0
1089,Cisco-3945_10.251.3.4,34.0
1089,Cisco-3945_10.251.3.4,37.0
1089,Cisco-3945_10.251.3.4,28.0
1089,Cisco-3945_10.251.3.4,14.0
1089,Cisco-3945_10.251.3.4,4.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,1.0
1089,Cisco-3945_10.251.3.4,7.0
1089,Cisco-3945_10.251.3.4,2.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,7.0
1089,Cisco-3945_10.251.3.4,6.0
1089,Cisco-3945_10.251.3.4,3.0
1089,Cisco-3945_10.251.3.4,7.0
1089,Cisco-3945_10.251.3.4,8.0
1089,Cisco-3945_10.251.3.4,3.0
1089,Cisco-3945_10.251.3.4,7.0
1089,Cisco-3945_10.251.3.4,4.0
1089,Cisco-3945_10.251.3.4,1.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,4.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,14.0
1089,Cisco-3945_10.251.3.4,15.0
1089,Cisco-3945_10.251.3.4,8.0
1089,Cisco-3945_10.251.3.4,11.0
1089,Cisco-3945_10.251.3.4,23.0
1089,Cisco-3945_10.251.3.4,24.0
1089,Cisco-3945_10.251.3.4,8.0
1089,Cisco-3945_10.251.3.4,9.0
1089,Cisco-3945_10.251.3.4,6.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,3.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,10.0
1089,Cisco-3945_10.251.3.4,1.0
1089,Cisco-3945_10.251.3.4,3.0
1089,Cisco-3945_10.251.3.4,7.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,4.0
1089,Cisco-3945_10.251.3.4,7.0
1089,Cisco-3945_10.251.3.4,25.0
1089,Cisco-3945_10.251.3.4,28.0
1089,Cisco-3945_10.251.3.4,40.0
1089,Cisco-3945_10.251.3.4,24.0
1089,Cisco-3945_10.251.3.4,8.0
1089,Cisco-3945_10.251.3.4,5.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,8.0
1089,Cisco-3945_10.251.3.4,1.0
1089,Cisco-3945_10.251.3.4,1.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,8.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,10.0
1089,Cisco-3945_10.251.3.4,5.0
1089,Cisco-3945_10.251.3.4,6.0
1089,Cisco-3945_10.251.3.4,5.0
1089,Cisco-3945_10.251.3.4,4.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,5.0
1089,Cisco-3945_10.251.3.4,8.0
1089,Cisco-3945_10.251.3.4,20.0
1089,Cisco-3945_10.251.3.4,10.0
1089,Cisco-3945_10.251.3.4,4.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,12.0
1089,Cisco-3945_10.251.3.4,16.0
1089,Cisco-3945_10.251.3.4,21.0
1089,Cisco-3945_10.251.3.4,9.0
1089,Cisco-3945_10.251.3.4,13.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,1.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,3.0
1089,Cisco-3945_10.251.3.4,11.0
1089,Cisco-3945_10.251.3.4,18.0
1089,Cisco-3945_10.251.3.4,19.0
1089,Cisco-3945_10.251.3.4,24.0
1089,Cisco-3945_10.251.3.4,19.0
1089,Cisco-3945_10.251.3.4,35.0
1089,Cisco-3945_10.251.3.4,30.0
1089,Cisco-3945_10.251.3.4,29.0
1089,Cisco-3945_10.251.3.4,24.0
1089,Cisco-3945_10.251.3.4,34.0
1089,Cisco-3945_10.251.3.4,35.0
1089,Cisco-3945_10.251.3.4,36.0
1089,Cisco-3945_10.251.3.4,35.0
1089,Cisco-3945_10.251.3.4,23.0
1089,Cisco-3945_10.251.3.4,13.0
1089,Cisco-3945_10.251.3.4,12.0
1089,Cisco-3945_10.251.3.4,11.0
1089,Cisco-3945_10.251.3.4,19.0
1089,Cisco-3945_10.251.3.4,9.0
1089,Cisco-3945_10.251.3.4,16.0
1089,Cisco-3945_10.251.3.4,17.0
1089,Cisco-3945_10.251.3.4,23.0
1089,Cisco-3945_10.251.3.4,24.0
1089,Cisco-3945_10.251.3.4,15.0
1089,Cisco-3945_10.251.3.4,5.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,3.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,16.0
1089,Cisco-3945_10.251.3.4,20.0
1089,Cisco-3945_10.251.3.4,10.0
1089,Cisco-3945_10.251.3.4,13.0
1089,Cisco-3945_10.251.3.4,12.0
1089,Cisco-3945_10.251.3.4,9.0
1089,Cisco-3945_10.251.3.4,17.0
1089,Cisco-3945_10.251.3.4,27.0
1089,Cisco-3945_10.251.3.4,26.0
1089,Cisco-3945_10.251.3.4,16.0
1089,Cisco-3945_10.251.3.4,13.0
1089,Cisco-3945_10.251.3.4,16.0
1089,Cisco-3945_10.251.3.4,11.0
1089,Cisco-3945_10.251.3.4,15.0
1089,Cisco-3945_10.251.3.4,21.0
1089,Cisco-3945_10.251.3.4,31.0
1089,Cisco-3945_10.251.3.4,15.0
1089,Cisco-3945_10.251.3.4,25.0
1089,Cisco-3945_10.251.3.4,33.0
1089,Cisco-3945_10.251.3.4,17.0
1089,Cisco-3945_10.251.3.4,18.0
1089,Cisco-3945_10.251.3.4,26.0
1089,Cisco-3945_10.251.3.4,19.0
1089,Cisco-3945_10.251.3.4,9.0
1089,Cisco-3945_10.251.3.4,6.0
1089,Cisco-3945_10.251.3.4,7.0
1089,Cisco-3945_10.251.3.4,0.0
1089,Cisco-3945_10.251.3.4,5.0
1089,Cisco-3945_10.251.3.4,4.0
1089,Cisco-3945_10.251.3.4,3.0
1089,Cisco-3945_10.251.3.4,9.0
1091,Cisco-3945_10.251.3.5,28.0
1091,Cisco-3945_10.251.3.5,27.0
1091,Cisco-3945_10.251.3.5,15.0
1091,Cisco-3945_10.251.3.5,16.0
1091,Cisco-3945_10.251.3.5,17.0
1091,Cisco-3945_10.251.3.5,3.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,2.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,12.0
1091,Cisco-3945_10.251.3.5,11.0
1091,Cisco-3945_10.251.3.5,10.0
1091,Cisco-3945_10.251.3.5,11.0
1091,Cisco-3945_10.251.3.5,1.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,1.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,4.0
1091,Cisco-3945_10.251.3.5,16.0
1091,Cisco-3945_10.251.3.5,19.0
1091,Cisco-3945_10.251.3.5,27.0
1091,Cisco-3945_10.251.3.5,24.0
1091,Cisco-3945_10.251.3.5,19.0
1091,Cisco-3945_10.251.3.5,20.0
1091,Cisco-3945_10.251.3.5,30.0
1091,Cisco-3945_10.251.3.5,29.0
1091,Cisco-3945_10.251.3.5,28.0
1091,Cisco-3945_10.251.3.5,18.0
1091,Cisco-3945_10.251.3.5,8.0
1091,Cisco-3945_10.251.3.5,10.0
1091,Cisco-3945_10.251.3.5,1.0
1091,Cisco-3945_10.251.3.5,17.0
1091,Cisco-3945_10.251.3.5,10.0
1091,Cisco-3945_10.251.3.5,11.0
1091,Cisco-3945_10.251.3.5,12.0
1091,Cisco-3945_10.251.3.5,20.0
1091,Cisco-3945_10.251.3.5,17.0
1091,Cisco-3945_10.251.3.5,33.0
1091,Cisco-3945_10.251.3.5,45.0
1091,Cisco-3945_10.251.3.5,69.0
1091,Cisco-3945_10.251.3.5,77.0
1091,Cisco-3945_10.251.3.5,87.0
1091,Cisco-3945_10.251.3.5,77.0
1091,Cisco-3945_10.251.3.5,67.0
1091,Cisco-3945_10.251.3.5,60.0
1091,Cisco-3945_10.251.3.5,68.0
1091,Cisco-3945_10.251.3.5,62.0
1091,Cisco-3945_10.251.3.5,59.0
1091,Cisco-3945_10.251.3.5,54.0
1091,Cisco-3945_10.251.3.5,64.0
1091,Cisco-3945_10.251.3.5,63.0
1091,Cisco-3945_10.251.3.5,60.0
1091,Cisco-3945_10.251.3.5,72.0
1091,Cisco-3945_10.251.3.5,52.0
1091,Cisco-3945_10.251.3.5,45.0
1091,Cisco-3945_10.251.3.5,50.0
1091,Cisco-3945_10.251.3.5,47.0
1091,Cisco-3945_10.251.3.5,33.0
1091,Cisco-3945_10.251.3.5,37.0
1091,Cisco-3945_10.251.3.5,19.0
1091,Cisco-3945_10.251.3.5,15.0
1091,Cisco-3945_10.251.3.5,5.0
1091,Cisco-3945_10.251.3.5,7.0
1091,Cisco-3945_10.251.3.5,25.0
1091,Cisco-3945_10.251.3.5,22.0
1091,Cisco-3945_10.251.3.5,28.0
1091,Cisco-3945_10.251.3.5,33.0
1091,Cisco-3945_10.251.3.5,32.0
1091,Cisco-3945_10.251.3.5,25.0
1091,Cisco-3945_10.251.3.5,28.0
1091,Cisco-3945_10.251.3.5,34.0
1091,Cisco-3945_10.251.3.5,31.0
1091,Cisco-3945_10.251.3.5,38.0
1091,Cisco-3945_10.251.3.5,52.0
1091,Cisco-3945_10.251.3.5,51.0
1091,Cisco-3945_10.251.3.5,48.0
1091,Cisco-3945_10.251.3.5,39.0
1091,Cisco-3945_10.251.3.5,46.0
1091,Cisco-3945_10.251.3.5,38.0
1091,Cisco-3945_10.251.3.5,41.0
1091,Cisco-3945_10.251.3.5,36.0
1091,Cisco-3945_10.251.3.5,42.0
1091,Cisco-3945_10.251.3.5,41.0
1091,Cisco-3945_10.251.3.5,34.0
1091,Cisco-3945_10.251.3.5,50.0
1091,Cisco-3945_10.251.3.5,51.0
1091,Cisco-3945_10.251.3.5,50.0
1091,Cisco-3945_10.251.3.5,47.0
1091,Cisco-3945_10.251.3.5,35.0
1091,Cisco-3945_10.251.3.5,26.0
1091,Cisco-3945_10.251.3.5,42.0
1091,Cisco-3945_10.251.3.5,48.0
1091,Cisco-3945_10.251.3.5,58.0
1091,Cisco-3945_10.251.3.5,44.0
1091,Cisco-3945_10.251.3.5,26.0
1091,Cisco-3945_10.251.3.5,21.0
1091,Cisco-3945_10.251.3.5,22.0
1091,Cisco-3945_10.251.3.5,32.0
1091,Cisco-3945_10.251.3.5,29.0
1091,Cisco-3945_10.251.3.5,15.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,12.0
1091,Cisco-3945_10.251.3.5,9.0
1091,Cisco-3945_10.251.3.5,15.0
1091,Cisco-3945_10.251.3.5,10.0
1091,Cisco-3945_10.251.3.5,5.0
1091,Cisco-3945_10.251.3.5,4.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,5.0
1091,Cisco-3945_10.251.3.5,2.0
1091,Cisco-3945_10.251.3.5,5.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,1.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,5.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,18.0
1091,Cisco-3945_10.251.3.5,2.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,8.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,9.0
1091,Cisco-3945_10.251.3.5,17.0
1091,Cisco-3945_10.251.3.5,1.0
1091,Cisco-3945_10.251.3.5,7.0
1091,Cisco-3945_10.251.3.5,19.0
1091,Cisco-3945_10.251.3.5,23.0
1091,Cisco-3945_10.251.3.5,24.0
1091,Cisco-3945_10.251.3.5,36.0
1091,Cisco-3945_10.251.3.5,35.0
1091,Cisco-3945_10.251.3.5,25.0
1091,Cisco-3945_10.251.3.5,31.0
1091,Cisco-3945_10.251.3.5,19.0
1091,Cisco-3945_10.251.3.5,33.0
1091,Cisco-3945_10.251.3.5,32.0
1091,Cisco-3945_10.251.3.5,39.0
1091,Cisco-3945_10.251.3.5,49.0
1091,Cisco-3945_10.251.3.5,48.0
1091,Cisco-3945_10.251.3.5,50.0
1091,Cisco-3945_10.251.3.5,68.0
1091,Cisco-3945_10.251.3.5,69.0
1091,Cisco-3945_10.251.3.5,55.0
1091,Cisco-3945_10.251.3.5,69.0
1091,Cisco-3945_10.251.3.5,74.0
1091,Cisco-3945_10.251.3.5,62.0
1091,Cisco-3945_10.251.3.5,59.0
1091,Cisco-3945_10.251.3.5,67.0
1091,Cisco-3945_10.251.3.5,47.0
1091,Cisco-3945_10.251.3.5,52.0
1091,Cisco-3945_10.251.3.5,51.0
1091,Cisco-3945_10.251.3.5,48.0
1091,Cisco-3945_10.251.3.5,45.0
1091,Cisco-3945_10.251.3.5,37.0
1091,Cisco-3945_10.251.3.5,36.0
1091,Cisco-3945_10.251.3.5,31.0
1091,Cisco-3945_10.251.3.5,28.0
1091,Cisco-3945_10.251.3.5,27.0
1091,Cisco-3945_10.251.3.5,17.0
1091,Cisco-3945_10.251.3.5,18.0
1091,Cisco-3945_10.251.3.5,19.0
1091,Cisco-3945_10.251.3.5,26.0
1091,Cisco-3945_10.251.3.5,27.0
1091,Cisco-3945_10.251.3.5,20.0
1091,Cisco-3945_10.251.3.5,32.0
1091,Cisco-3945_10.251.3.5,22.0
1091,Cisco-3945_10.251.3.5,30.0
1091,Cisco-3945_10.251.3.5,14.0
1091,Cisco-3945_10.251.3.5,7.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,7.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,10.0
1091,Cisco-3945_10.251.3.5,7.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,5.0
1091,Cisco-3945_10.251.3.5,3.0
1091,Cisco-3945_10.251.3.5,9.0
1091,Cisco-3945_10.251.3.5,5.0
1091,Cisco-3945_10.251.3.5,6.0
1091,Cisco-3945_10.251.3.5,7.0
1091,Cisco-3945_10.251.3.5,4.0
1091,Cisco-3945_10.251.3.5,8.0
1091,Cisco-3945_10.251.3.5,1.0
1091,Cisco-3945_10.251.3.5,19.0
1091,Cisco-3945_10.251.3.5,24.0
1091,Cisco-3945_10.251.3.5,23.0
1091,Cisco-3945_10.251.3.5,27.0
1091,Cisco-3945_10.251.3.5,17.0
1091,Cisco-3945_10.251.3.5,29.0
1091,Cisco-3945_10.251.3.5,41.0
1091,Cisco-3945_10.251.3.5,38.0
1091,Cisco-3945_10.251.3.5,43.0
1091,Cisco-3945_10.251.3.5,42.0
1091,Cisco-3945_10.251.3.5,32.0
1091,Cisco-3945_10.251.3.5,37.0
1091,Cisco-3945_10.251.3.5,36.0
1091,Cisco-3945_10.251.3.5,32.0
1091,Cisco-3945_10.251.3.5,23.0
1091,Cisco-3945_10.251.3.5,29.0
1091,Cisco-3945_10.251.3.5,28.0
1091,Cisco-3945_10.251.3.5,27.0
1091,Cisco-3945_10.251.3.5,13.0
1091,Cisco-3945_10.251.3.5,10.0
1091,Cisco-3945_10.251.3.5,7.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,12.0
1091,Cisco-3945_10.251.3.5,20.0
1091,Cisco-3945_10.251.3.5,11.0
1091,Cisco-3945_10.251.3.5,1.0
1091,Cisco-3945_10.251.3.5,9.0
1091,Cisco-3945_10.251.3.5,4.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,5.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,6.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,9.0
1091,Cisco-3945_10.251.3.5,4.0
1091,Cisco-3945_10.251.3.5,3.0
1091,Cisco-3945_10.251.3.5,2.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,3.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,1.0
1091,Cisco-3945_10.251.3.5,8.0
1091,Cisco-3945_10.251.3.5,5.0
1091,Cisco-3945_10.251.3.5,7.0
1091,Cisco-3945_10.251.3.5,8.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,14.0
1091,Cisco-3945_10.251.3.5,4.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,12.0
1091,Cisco-3945_10.251.3.5,9.0
1091,Cisco-3945_10.251.3.5,25.0
1091,Cisco-3945_10.251.3.5,26.0
1091,Cisco-3945_10.251.3.5,34.0
1091,Cisco-3945_10.251.3.5,44.0
1091,Cisco-3945_10.251.3.5,49.0
1091,Cisco-3945_10.251.3.5,45.0
1091,Cisco-3945_10.251.3.5,49.0
1091,Cisco-3945_10.251.3.5,51.0
1091,Cisco-3945_10.251.3.5,50.0
1091,Cisco-3945_10.251.3.5,36.0
1091,Cisco-3945_10.251.3.5,31.0
1091,Cisco-3945_10.251.3.5,41.0
1091,Cisco-3945_10.251.3.5,33.0
1091,Cisco-3945_10.251.3.5,36.0
1091,Cisco-3945_10.251.3.5,46.0
1091,Cisco-3945_10.251.3.5,60.0
1091,Cisco-3945_10.251.3.5,44.0
1091,Cisco-3945_10.251.3.5,26.0
1091,Cisco-3945_10.251.3.5,27.0
1091,Cisco-3945_10.251.3.5,32.0
1091,Cisco-3945_10.251.3.5,22.0
1091,Cisco-3945_10.251.3.5,17.0
1091,Cisco-3945_10.251.3.5,16.0
1091,Cisco-3945_10.251.3.5,4.0
1091,Cisco-3945_10.251.3.5,0.0
1091,Cisco-3945_10.251.3.5,10.0
1091,Cisco-3945_10.251.3.5,4.0
1095,Cisco-3945_10.251.4.4,20.0
1095,Cisco-3945_10.251.4.4,13.0
1095,Cisco-3945_10.251.4.4,12.0
1095,Cisco-3945_10.251.4.4,4.0
1095,Cisco-3945_10.251.4.4,3.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,1.0
1095,Cisco-3945_10.251.4.4,9.0
1095,Cisco-3945_10.251.4.4,15.0
1095,Cisco-3945_10.251.4.4,5.0
1095,Cisco-3945_10.251.4.4,9.0
1095,Cisco-3945_10.251.4.4,17.0
1095,Cisco-3945_10.251.4.4,11.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,18.0
1095,Cisco-3945_10.251.4.4,32.0
1095,Cisco-3945_10.251.4.4,35.0
1095,Cisco-3945_10.251.4.4,32.0
1095,Cisco-3945_10.251.4.4,39.0
1095,Cisco-3945_10.251.4.4,38.0
1095,Cisco-3945_10.251.4.4,20.0
1095,Cisco-3945_10.251.4.4,26.0
1095,Cisco-3945_10.251.4.4,31.0
1095,Cisco-3945_10.251.4.4,30.0
1095,Cisco-3945_10.251.4.4,27.0
1095,Cisco-3945_10.251.4.4,19.0
1095,Cisco-3945_10.251.4.4,22.0
1095,Cisco-3945_10.251.4.4,38.0
1095,Cisco-3945_10.251.4.4,26.0
1095,Cisco-3945_10.251.4.4,18.0
1095,Cisco-3945_10.251.4.4,11.0
1095,Cisco-3945_10.251.4.4,8.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,3.0
1095,Cisco-3945_10.251.4.4,13.0
1095,Cisco-3945_10.251.4.4,6.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,6.0
1095,Cisco-3945_10.251.4.4,5.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,12.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,1.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,12.0
1095,Cisco-3945_10.251.4.4,22.0
1095,Cisco-3945_10.251.4.4,28.0
1095,Cisco-3945_10.251.4.4,29.0
1095,Cisco-3945_10.251.4.4,26.0
1095,Cisco-3945_10.251.4.4,27.0
1095,Cisco-3945_10.251.4.4,39.0
1095,Cisco-3945_10.251.4.4,49.0
1095,Cisco-3945_10.251.4.4,46.0
1095,Cisco-3945_10.251.4.4,42.0
1095,Cisco-3945_10.251.4.4,37.0
1095,Cisco-3945_10.251.4.4,36.0
1095,Cisco-3945_10.251.4.4,35.0
1095,Cisco-3945_10.251.4.4,49.0
1095,Cisco-3945_10.251.4.4,45.0
1095,Cisco-3945_10.251.4.4,44.0
1095,Cisco-3945_10.251.4.4,45.0
1095,Cisco-3945_10.251.4.4,50.0
1095,Cisco-3945_10.251.4.4,43.0
1095,Cisco-3945_10.251.4.4,57.0
1095,Cisco-3945_10.251.4.4,73.0
1095,Cisco-3945_10.251.4.4,72.0
1095,Cisco-3945_10.251.4.4,68.0
1095,Cisco-3945_10.251.4.4,70.0
1095,Cisco-3945_10.251.4.4,50.0
1095,Cisco-3945_10.251.4.4,42.0
1095,Cisco-3945_10.251.4.4,29.0
1095,Cisco-3945_10.251.4.4,29.0
1095,Cisco-3945_10.251.4.4,42.0
1095,Cisco-3945_10.251.4.4,54.0
1095,Cisco-3945_10.251.4.4,49.0
1095,Cisco-3945_10.251.4.4,23.0
1095,Cisco-3945_10.251.4.4,9.0
1095,Cisco-3945_10.251.4.4,1.0
1095,Cisco-3945_10.251.4.4,5.0
1095,Cisco-3945_10.251.4.4,17.0
1095,Cisco-3945_10.251.4.4,9.0
1095,Cisco-3945_10.251.4.4,8.0
1095,Cisco-3945_10.251.4.4,7.0
1095,Cisco-3945_10.251.4.4,6.0
1095,Cisco-3945_10.251.4.4,7.0
1095,Cisco-3945_10.251.4.4,15.0
1095,Cisco-3945_10.251.4.4,12.0
1095,Cisco-3945_10.251.4.4,22.0
1095,Cisco-3945_10.251.4.4,17.0
1095,Cisco-3945_10.251.4.4,8.0
1095,Cisco-3945_10.251.4.4,0.0
1095,Cisco-3945_10.251.4.4,3.0
1095,Cisco-3945_10.251.4.4,17.0
1095,Cisco-3945_10.251.4.4,25.0
1095,Cisco-3945_10.251.4.4,19.0
1095,Cisco-3945_10.251.4.4,23.0
1095,Cisco-3945_10.251.4.4,24.0
1095,Cisco-3945_10.251.4.4,40.0
1095,Cisco-3945_10.251.4.4,35.0
1095,Cisco-3945_10.251.4.4,43.0
1095,Cisco-3945_10.251.4.4,37.0
1095,Cisco-3945_10.251.4.4,45.0
1095,Cisco-3945_10.251.4.4,44.0
1095,Cisco-3945_10.251.4.4,58.0
1095,Cisco-3945_10.251.4.4,72.0
1095,Cisco-3945_10.251.4.4,60.0
1095,Cisco-3945_10.251.4.4,57.0
1095,Cisco-3945_10.251.4.4,58.0
1095,Cisco-3945_10.251.4.4,59.0
1095,Cisco-3945_10.251.4.4,39.0
